   0.00000,   0.58416,   0.58416,   0.58416,   0.58416,   0.58416,   0.00000,   0.58416,   0.00000,   0.00000
   0.00000,   0.70138,   0.00000,   0.00000,   0.70138,   0.70138,   0.00000,   0.70138,   0.70138,   0.70138
   0.00000,   0.00000,   0.00000,   0.32733,   0.00000,   0.32733,   0.32733,   0.32733,   0.32733,   0.32733
   0.00000,   0.55940,   0.55940,   0.55940,   0.00000,   0.55940,   0.55940,   0.00000,   0.00000,   0.55940
   0.00000,   0.91010,   0.91010,   0.91010,   0.91010,   0.91010,   0.00000,   0.91010,   0.00000,   0.00000
   0.00000,   0.48929,   0.00000,   0.00000,   0.48929,   0.48929,   0.00000,   0.48929,   0.48929,   0.48929
   0.00000,   0.00000,   0.00000,   0.58449,   0.00000,   0.58449,   0.58449,   0.58449,   0.58449,   0.58449
   0.00000,   0.93306,   0.93306,   0.93306,   0.00000,   0.93306,   0.93306,   0.00000,   0.00000,   0.93306
   0.00000,   0.99832,   0.99832,   0.99832,   0.99832,   0.99832,   0.00000,   0.99832,   0.00000,   0.00000
   0.00000,   0.89829,   0.00000,   0.00000,   0.89829,   0.89829,   0.00000,   0.89829,   0.89829,   0.89829
   0.00000,   0.00000,   0.00000,   0.35337,   0.00000,   0.35337,   0.35337,   0.35337,   0.35337,   0.35337
   0.00000,   0.66697,   0.66697,   0.66697,   0.00000,   0.66697,   0.66697,   0.00000,   0.00000,   0.66697
   0.00000,   0.42787,   0.42787,   0.42787,   0.42787,   0.42787,   0.00000,   0.42787,   0.00000,   0.00000
   0.00000,   0.50058,   0.00000,   0.00000,   0.50058,   0.50058,   0.00000,   0.50058,   0.50058,   0.50058
   0.00000,   0.00000,   0.00000,   0.88054,   0.00000,   0.88054,   0.88054,   0.88054,   0.88054,   0.88054
   0.00000,   0.97469,   0.97469,   0.97469,   0.00000,   0.97469,   0.97469,   0.00000,   0.00000,   0.97469
   0.00000,   0.51380,   0.51380,   0.51380,   0.51380,   0.51380,   0.00000,   0.51380,   0.00000,   0.00000
   0.00000,   0.11832,   0.00000,   0.00000,   0.11832,   0.11832,   0.00000,   0.11832,   0.11832,   0.11832
   0.00000,   0.00000,   0.00000,   0.12507,   0.00000,   0.12507,   0.12507,   0.12507,   0.12507,   0.12507
   0.00000,   0.38511,   0.38511,   0.38511,   0.00000,   0.38511,   0.38511,   0.00000,   0.00000,   0.38511
   0.00000,   0.83347,   0.83347,   0.83347,   0.83347,   0.83347,   0.00000,   0.83347,   0.00000,   0.00000
   0.00000,   0.36892,   0.00000,   0.00000,   0.36892,   0.36892,   0.00000,   0.36892,   0.36892,   0.36892
   0.00000,   0.00000,   0.00000,   0.85002,   0.00000,   0.85002,   0.85002,   0.85002,   0.85002,   0.85002
   0.00000,   0.40612,   0.40612,   0.40612,   0.00000,   0.40612,   0.40612,   0.00000,   0.00000,   0.40612
   0.00000,   0.10050,   0.10050,   0.10050,   0.10050,   0.10050,   0.00000,   0.10050,   0.00000,   0.00000
   0.00000,   0.23980,   0.00000,   0.00000,   0.23980,   0.23980,   0.00000,   0.23980,   0.23980,   0.23980
   0.00000,   0.00000,   0.00000,   0.79500,   0.00000,   0.79500,   0.79500,   0.79500,   0.79500,   0.79500
   0.00000,   0.66729,   0.66729,   0.66729,   0.00000,   0.66729,   0.66729,   0.00000,   0.00000,   0.66729
   0.00000,   0.92354,   0.92354,   0.92354,   0.92354,   0.92354,   0.00000,   0.92354,   0.00000,   0.00000
   0.00000,   0.90325,   0.00000,   0.00000,   0.90325,   0.90325,   0.00000,   0.90325,   0.90325,   0.90325
   0.00000,   0.00000,   0.00000,   0.44711,   0.00000,   0.44711,   0.44711,   0.44711,   0.44711,   0.44711
   0.00000,   0.03560,   0.03560,   0.03560,   0.00000,   0.03560,   0.03560,   0.00000,   0.00000,   0.03560
   0.00000,   0.00766,   0.00766,   0.00766,   0.00766,   0.00766,   0.00000,   0.00766,   0.00000,   0.00000
   0.00000,   0.50385,   0.00000,   0.00000,   0.50385,   0.50385,   0.00000,   0.50385,   0.50385,   0.50385
   0.00000,   0.00000,   0.00000,   0.57531,   0.00000,   0.57531,   0.57531,   0.57531,   0.57531,   0.57531
   0.00000,   0.79001,   0.79001,   0.79001,   0.00000,   0.79001,   0.79001,   0.00000,   0.00000,   0.79001
   0.00000,   0.23788,   0.23788,   0.23788,   0.23788,   0.23788,   0.00000,   0.23788,   0.00000,   0.00000
   0.00000,   0.20503,   0.00000,   0.00000,   0.20503,   0.20503,   0.00000,   0.20503,   0.20503,   0.20503
   0.00000,   0.00000,   0.00000,   0.78798,   0.00000,   0.78798,   0.78798,   0.78798,   0.78798,   0.78798
   0.00000,   0.70957,   0.70957,   0.70957,   0.00000,   0.70957,   0.70957,   0.00000,   0.00000,   0.70957
   0.00000,   0.16751,   0.16751,   0.16751,   0.16751,   0.16751,   0.00000,   0.16751,   0.00000,   0.00000
   0.00000,   0.14077,   0.00000,   0.00000,   0.14077,   0.14077,   0.00000,   0.14077,   0.14077,   0.14077
   0.00000,   0.00000,   0.00000,   0.37913,   0.00000,   0.37913,   0.37913,   0.37913,   0.37913,   0.37913
   0.00000,   0.36792,   0.36792,   0.36792,   0.00000,   0.36792,   0.36792,   0.00000,   0.00000,   0.36792
   0.00000,   0.80866,   0.80866,   0.80866,   0.80866,   0.80866,   0.00000,   0.80866,   0.00000,   0.00000
   0.00000,   0.34260,   0.00000,   0.00000,   0.34260,   0.34260,   0.00000,   0.34260,   0.34260,   0.34260
   0.00000,   0.00000,   0.00000,   0.43514,   0.00000,   0.43514,   0.43514,   0.43514,   0.43514,   0.43514
   0.00000,   0.55669,   0.55669,   0.55669,   0.00000,   0.55669,   0.55669,   0.00000,   0.00000,   0.55669
   0.00000,   0.14735,   0.14735,   0.14735,   0.14735,   0.14735,   0.00000,   0.14735,   0.00000,   0.00000
   0.00000,   0.01604,   0.00000,   0.00000,   0.01604,   0.01604,   0.00000,   0.01604,   0.01604,   0.01604
   0.00000,   0.00000,   0.00000,   0.30485,   0.00000,   0.30485,   0.30485,   0.30485,   0.30485,   0.30485
   0.00000,   0.64836,   0.64836,   0.64836,   0.00000,   0.64836,   0.64836,   0.00000,   0.00000,   0.64836
   0.00000,   0.04524,   0.04524,   0.04524,   0.04524,   0.04524,   0.00000,   0.04524,   0.00000,   0.00000
   0.00000,   0.78517,   0.00000,   0.00000,   0.78517,   0.78517,   0.00000,   0.78517,   0.78517,   0.78517
   0.00000,   0.00000,   0.00000,   0.17403,   0.00000,   0.17403,   0.17403,   0.17403,   0.17403,   0.17403
   0.00000,   0.93551,   0.93551,   0.93551,   0.00000,   0.93551,   0.93551,   0.00000,   0.00000,   0.93551
   0.00000,   0.93524,   0.93524,   0.93524,   0.93524,   0.93524,   0.00000,   0.93524,   0.00000,   0.00000
   0.00000,   0.25842,   0.00000,   0.00000,   0.25842,   0.25842,   0.00000,   0.25842,   0.25842,   0.25842
   0.00000,   0.00000,   0.00000,   0.83689,   0.00000,   0.83689,   0.83689,   0.83689,   0.83689,   0.83689
   0.00000,   0.35254,   0.35254,   0.35254,   0.00000,   0.35254,   0.35254,   0.00000,   0.00000,   0.35254
   0.00000,   0.51834,   0.51834,   0.51834,   0.51834,   0.51834,   0.00000,   0.51834,   0.00000,   0.00000
   0.00000,   0.83022,   0.00000,   0.00000,   0.83022,   0.83022,   0.00000,   0.83022,   0.83022,   0.83022
   0.00000,   0.00000,   0.00000,   0.60064,   0.00000,   0.60064,   0.60064,   0.60064,   0.60064,   0.60064
   0.00000,   0.13601,   0.13601,   0.13601,   0.00000,   0.13601,   0.13601,   0.00000,   0.00000,   0.13601
   0.00000,   0.32585,   0.32585,   0.32585,   0.32585,   0.32585,   0.00000,   0.32585,   0.00000,   0.00000
   0.00000,   0.20635,   0.00000,   0.00000,   0.20635,   0.20635,   0.00000,   0.20635,   0.20635,   0.20635
   0.00000,   0.00000,   0.00000,   0.39559,   0.00000,   0.39559,   0.39559,   0.39559,   0.39559,   0.39559
   0.00000,   0.39721,   0.39721,   0.39721,   0.00000,   0.39721,   0.39721,   0.00000,   0.00000,   0.39721
   0.00000,   0.99603,   0.99603,   0.99603,   0.99603,   0.99603,   0.00000,   0.99603,   0.00000,   0.00000
   0.00000,   0.69200,   0.00000,   0.00000,   0.69200,   0.69200,   0.00000,   0.69200,   0.69200,   0.69200
   0.00000,   0.00000,   0.00000,   0.09046,   0.00000,   0.09046,   0.09046,   0.09046,   0.09046,   0.09046
   0.00000,   0.87140,   0.87140,   0.87140,   0.00000,   0.87140,   0.87140,   0.00000,   0.00000,   0.87140
   0.00000,   0.93878,   0.93878,   0.93878,   0.93878,   0.93878,   0.00000,   0.93878,   0.00000,   0.00000
   0.00000,   0.86799,   0.00000,   0.00000,   0.86799,   0.86799,   0.00000,   0.86799,   0.86799,   0.86799
   0.00000,   0.00000,   0.00000,   0.74909,   0.00000,   0.74909,   0.74909,   0.74909,   0.74909,   0.74909
   0.00000,   0.32829,   0.32829,   0.32829,   0.00000,   0.32829,   0.32829,   0.00000,   0.00000,   0.32829
   0.00000,   0.08672,   0.08672,   0.08672,   0.08672,   0.08672,   0.00000,   0.08672,   0.00000,   0.00000
   0.00000,   0.06080,   0.00000,   0.00000,   0.06080,   0.06080,   0.00000,   0.06080,   0.06080,   0.06080
   0.00000,   0.00000,   0.00000,   0.71090,   0.00000,   0.71090,   0.71090,   0.71090,   0.71090,   0.71090
   0.00000,   0.16286,   0.16286,   0.16286,   0.00000,   0.16286,   0.16286,   0.00000,   0.00000,   0.16286
   0.00000,   0.33854,   0.33854,   0.33854,   0.33854,   0.33854,   0.00000,   0.33854,   0.00000,   0.00000
   0.00000,   0.57605,   0.00000,   0.00000,   0.57605,   0.57605,   0.00000,   0.57605,   0.57605,   0.57605
   0.00000,   0.00000,   0.00000,   0.23586,   0.00000,   0.23586,   0.23586,   0.23586,   0.23586,   0.23586
   0.00000,   0.24691,   0.24691,   0.24691,   0.00000,   0.24691,   0.24691,   0.00000,   0.00000,   0.24691
   0.00000,   0.76326,   0.76326,   0.76326,   0.76326,   0.76326,   0.00000,   0.76326,   0.00000,   0.00000
   0.00000,   0.25571,   0.00000,   0.00000,   0.25571,   0.25571,   0.00000,   0.25571,   0.25571,   0.25571
   0.00000,   0.00000,   0.00000,   0.44241,   0.00000,   0.44241,   0.44241,   0.44241,   0.44241,   0.44241
   0.00000,   0.33708,   0.33708,   0.33708,   0.00000,   0.33708,   0.33708,   0.00000,   0.00000,   0.33708
   0.00000,   0.00677,   0.00677,   0.00677,   0.00677,   0.00677,   0.00000,   0.00677,   0.00000,   0.00000
   0.00000,   0.51631,   0.00000,   0.00000,   0.51631,   0.51631,   0.00000,   0.51631,   0.51631,   0.51631
   0.00000,   0.00000,   0.00000,   0.17432,   0.00000,   0.17432,   0.17432,   0.17432,   0.17432,   0.17432
   0.00000,   0.08424,   0.08424,   0.08424,   0.00000,   0.08424,   0.08424,   0.00000,   0.00000,   0.08424
   0.00000,   0.59622,   0.59622,   0.59622,   0.59622,   0.59622,   0.00000,   0.59622,   0.00000,   0.00000
   0.00000,   0.17292,   0.00000,   0.00000,   0.17292,   0.17292,   0.00000,   0.17292,   0.17292,   0.17292
   0.00000,   0.00000,   0.00000,   0.25233,   0.00000,   0.25233,   0.25233,   0.25233,   0.25233,   0.25233
   0.00000,   0.23681,   0.23681,   0.23681,   0.00000,   0.23681,   0.23681,   0.00000,   0.00000,   0.23681
   0.00000,   0.35057,   0.35057,   0.35057,   0.35057,   0.35057,   0.00000,   0.35057,   0.00000,   0.00000
   0.00000,   0.14390,   0.00000,   0.00000,   0.14390,   0.14390,   0.00000,   0.14390,   0.14390,   0.14390
   0.00000,   0.00000,   0.00000,   0.67442,   0.00000,   0.67442,   0.67442,   0.67442,   0.67442,   0.67442
   0.00000,   0.86675,   0.86675,   0.86675,   0.00000,   0.86675,   0.86675,   0.00000,   0.00000,   0.86675
   0.00000,   0.72435,   0.72435,   0.72435,   0.72435,   0.72435,   0.00000,   0.72435,   0.00000,   0.00000
   0.00000,   0.29249,   0.00000,   0.00000,   0.29249,   0.29249,   0.00000,   0.29249,   0.29249,   0.29249
   0.00000,   0.00000,   0.00000,   0.29036,   0.00000,   0.29036,   0.29036,   0.29036,   0.29036,   0.29036
   0.00000,   0.64597,   0.64597,   0.64597,   0.00000,   0.64597,   0.64597,   0.00000,   0.00000,   0.64597
   0.00000,   0.23712,   0.23712,   0.23712,   0.23712,   0.23712,   0.00000,   0.23712,   0.00000,   0.00000
   0.00000,   0.66554,   0.00000,   0.00000,   0.66554,   0.66554,   0.00000,   0.66554,   0.66554,   0.66554
   0.00000,   0.00000,   0.00000,   0.34902,   0.00000,   0.34902,   0.34902,   0.34902,   0.34902,   0.34902
   0.00000,   0.27622,   0.27622,   0.27622,   0.00000,   0.27622,   0.27622,   0.00000,   0.00000,   0.27622
   0.00000,   0.09238,   0.09238,   0.09238,   0.09238,   0.09238,   0.00000,   0.09238,   0.00000,   0.00000
   0.00000,   0.12870,   0.00000,   0.00000,   0.12870,   0.12870,   0.00000,   0.12870,   0.12870,   0.12870
   0.00000,   0.00000,   0.00000,   0.53076,   0.00000,   0.53076,   0.53076,   0.53076,   0.53076,   0.53076
   0.00000,   0.63427,   0.63427,   0.63427,   0.00000,   0.63427,   0.63427,   0.00000,   0.00000,   0.63427
   0.00000,   0.71694,   0.71694,   0.71694,   0.71694,   0.71694,   0.00000,   0.71694,   0.00000,   0.00000
   0.00000,   0.99560,   0.00000,   0.00000,   0.99560,   0.99560,   0.00000,   0.99560,   0.99560,   0.99560
   0.00000,   0.00000,   0.00000,   0.61543,   0.00000,   0.61543,   0.61543,   0.61543,   0.61543,   0.61543
   0.00000,   0.61620,   0.61620,   0.61620,   0.00000,   0.61620,   0.61620,   0.00000,   0.00000,   0.61620
   0.00000,   0.55904,   0.55904,   0.55904,   0.55904,   0.55904,   0.00000,   0.55904,   0.00000,   0.00000
   0.00000,   0.89876,   0.00000,   0.00000,   0.89876,   0.89876,   0.00000,   0.89876,   0.89876,   0.89876
   0.00000,   0.00000,   0.00000,   0.65025,   0.00000,   0.65025,   0.65025,   0.65025,   0.65025,   0.65025
   0.00000,   0.17588,   0.17588,   0.17588,   0.00000,   0.17588,   0.17588,   0.00000,   0.00000,   0.17588
   0.00000,   0.89204,   0.89204,   0.89204,   0.89204,   0.89204,   0.00000,   0.89204,   0.00000,   0.00000
   0.00000,   0.01842,   0.00000,   0.00000,   0.01842,   0.01842,   0.00000,   0.01842,   0.01842,   0.01842
   0.00000,   0.00000,   0.00000,   0.87373,   0.00000,   0.87373,   0.87373,   0.87373,   0.87373,   0.87373
   0.00000,   0.21492,   0.21492,   0.21492,   0.00000,   0.21492,   0.21492,   0.00000,   0.00000,   0.21492
   0.00000,   0.75407,   0.75407,   0.75407,   0.75407,   0.75407,   0.00000,   0.75407,   0.00000,   0.00000
   0.00000,   0.94219,   0.00000,   0.00000,   0.94219,   0.94219,   0.00000,   0.94219,   0.94219,   0.94219
   0.00000,   0.00000,   0.00000,   0.45842,   0.00000,   0.45842,   0.45842,   0.45842,   0.45842,   0.45842
   0.00000,   0.44639,   0.44639,   0.44639,   0.00000,   0.44639,   0.44639,   0.00000,   0.00000,   0.44639
   0.00000,   0.72940,   0.72940,   0.72940,   0.72940,   0.72940,   0.00000,   0.72940,   0.00000,   0.00000
   0.00000,   0.78340,   0.00000,   0.00000,   0.78340,   0.78340,   0.00000,   0.78340,   0.78340,   0.78340
   0.00000,   0.00000,   0.00000,   0.35660,   0.00000,   0.35660,   0.35660,   0.35660,   0.35660,   0.35660
   0.00000,   0.98817,   0.98817,   0.98817,   0.00000,   0.98817,   0.98817,   0.00000,   0.00000,   0.98817
   0.00000,   0.84959,   0.84959,   0.84959,   0.84959,   0.84959,   0.00000,   0.84959,   0.00000,   0.00000
   0.00000,   0.76894,   0.00000,   0.00000,   0.76894,   0.76894,   0.00000,   0.76894,   0.76894,   0.76894
   0.00000,   0.00000,   0.00000,   0.47823,   0.00000,   0.47823,   0.47823,   0.47823,   0.47823,   0.47823
   0.00000,   0.76203,   0.76203,   0.76203,   0.00000,   0.76203,   0.76203,   0.00000,   0.00000,   0.76203
   0.00000,   0.28106,   0.28106,   0.28106,   0.28106,   0.28106,   0.00000,   0.28106,   0.00000,   0.00000
   0.00000,   0.24988,   0.00000,   0.00000,   0.24988,   0.24988,   0.00000,   0.24988,   0.24988,   0.24988
   0.00000,   0.00000,   0.00000,   0.41673,   0.00000,   0.41673,   0.41673,   0.41673,   0.41673,   0.41673
   0.00000,   0.74772,   0.74772,   0.74772,   0.00000,   0.74772,   0.74772,   0.00000,   0.00000,   0.74772
   0.00000,   0.10207,   0.10207,   0.10207,   0.10207,   0.10207,   0.00000,   0.10207,   0.00000,   0.00000
   0.00000,   0.00420,   0.00000,   0.00000,   0.00420,   0.00420,   0.00000,   0.00420,   0.00420,   0.00420
   0.00000,   0.00000,   0.00000,   0.70333,   0.00000,   0.70333,   0.70333,   0.70333,   0.70333,   0.70333
   0.00000,   0.54080,   0.54080,   0.54080,   0.00000,   0.54080,   0.54080,   0.00000,   0.00000,   0.54080
   0.00000,   0.99637,   0.99637,   0.99637,   0.99637,   0.99637,   0.00000,   0.99637,   0.00000,   0.00000
   0.00000,   0.25767,   0.00000,   0.00000,   0.25767,   0.25767,   0.00000,   0.25767,   0.25767,   0.25767
   0.00000,   0.00000,   0.00000,   0.26824,   0.00000,   0.26824,   0.26824,   0.26824,   0.26824,   0.26824
   0.00000,   0.92654,   0.92654,   0.92654,   0.00000,   0.92654,   0.92654,   0.00000,   0.00000,   0.92654
   0.00000,   0.12573,   0.12573,   0.12573,   0.12573,   0.12573,   0.00000,   0.12573,   0.00000,   0.00000
   0.00000,   0.73658,   0.00000,   0.00000,   0.73658,   0.73658,   0.00000,   0.73658,   0.73658,   0.73658
   0.00000,   0.00000,   0.00000,   0.94596,   0.00000,   0.94596,   0.94596,   0.94596,   0.94596,   0.94596
   0.00000,   0.56180,   0.56180,   0.56180,   0.00000,   0.56180,   0.56180,   0.00000,   0.00000,   0.56180
   0.00000,   0.65739,   0.65739,   0.65739,   0.65739,   0.65739,   0.00000,   0.65739,   0.00000,   0.00000
   0.00000,   0.21795,   0.00000,   0.00000,   0.21795,   0.21795,   0.00000,   0.21795,   0.21795,   0.21795
   0.00000,   0.00000,   0.00000,   0.06986,   0.00000,   0.06986,   0.06986,   0.06986,   0.06986,   0.06986
   0.00000,   0.07974,   0.07974,   0.07974,   0.00000,   0.07974,   0.07974,   0.00000,   0.00000,   0.07974
   0.00000,   0.94654,   0.94654,   0.94654,   0.94654,   0.94654,   0.00000,   0.94654,   0.00000,   0.00000
   0.00000,   0.85184,   0.00000,   0.00000,   0.85184,   0.85184,   0.00000,   0.85184,   0.85184,   0.85184
   0.00000,   0.00000,   0.00000,   0.55098,   0.00000,   0.55098,   0.55098,   0.55098,   0.55098,   0.55098
   0.00000,   0.56554,   0.56554,   0.56554,   0.00000,   0.56554,   0.56554,   0.00000,   0.00000,   0.56554
   0.00000,   0.83355,   0.83355,   0.83355,   0.83355,   0.83355,   0.00000,   0.83355,   0.00000,   0.00000
   0.00000,   0.53217,   0.00000,   0.00000,   0.53217,   0.53217,   0.00000,   0.53217,   0.53217,   0.53217
   0.00000,   0.00000,   0.00000,   0.70261,   0.00000,   0.70261,   0.70261,   0.70261,   0.70261,   0.70261
   0.00000,   0.84614,   0.84614,   0.84614,   0.00000,   0.84614,   0.84614,   0.00000,   0.00000,   0.84614
   0.00000,   0.23526,   0.23526,   0.23526,   0.23526,   0.23526,   0.00000,   0.23526,   0.00000,   0.00000
   0.00000,   0.43907,   0.00000,   0.00000,   0.43907,   0.43907,   0.00000,   0.43907,   0.43907,   0.43907
   0.00000,   0.00000,   0.00000,   0.30064,   0.00000,   0.30064,   0.30064,   0.30064,   0.30064,   0.30064
   0.00000,   0.06462,   0.06462,   0.06462,   0.00000,   0.06462,   0.06462,   0.00000,   0.00000,   0.06462
   0.00000,   0.06494,   0.06494,   0.06494,   0.06494,   0.06494,   0.00000,   0.06494,   0.00000,   0.00000
   0.00000,   0.11147,   0.00000,   0.00000,   0.11147,   0.11147,   0.00000,   0.11147,   0.11147,   0.11147
   0.00000,   0.00000,   0.00000,   0.42400,   0.00000,   0.42400,   0.42400,   0.42400,   0.42400,   0.42400
   0.00000,   0.44918,   0.44918,   0.44918,   0.00000,   0.44918,   0.44918,   0.00000,   0.00000,   0.44918
   0.00000,   0.69028,   0.69028,   0.69028,   0.69028,   0.69028,   0.00000,   0.69028,   0.00000,   0.00000
   0.00000,   0.53324,   0.00000,   0.00000,   0.53324,   0.53324,   0.00000,   0.53324,   0.53324,   0.53324
   0.00000,   0.00000,   0.00000,   0.86386,   0.00000,   0.86386,   0.86386,   0.86386,   0.86386,   0.86386
   0.00000,   0.76010,   0.76010,   0.76010,   0.00000,   0.76010,   0.76010,   0.00000,   0.00000,   0.76010
   0.00000,   0.41659,   0.41659,   0.41659,   0.41659,   0.41659,   0.00000,   0.41659,   0.00000,   0.00000
   0.00000,   0.38743,   0.00000,   0.00000,   0.38743,   0.38743,   0.00000,   0.38743,   0.38743,   0.38743
   0.00000,   0.00000,   0.00000,   0.75990,   0.00000,   0.75990,   0.75990,   0.75990,   0.75990,   0.75990
   0.00000,   0.63217,   0.63217,   0.63217,   0.00000,   0.63217,   0.63217,   0.00000,   0.00000,   0.63217
   0.00000,   0.09794,   0.09794,   0.09794,   0.09794,   0.09794,   0.00000,   0.09794,   0.00000,   0.00000
   0.00000,   0.75094,   0.00000,   0.00000,   0.75094,   0.75094,   0.00000,   0.75094,   0.75094,   0.75094
   0.00000,   0.00000,   0.00000,   0.78050,   0.00000,   0.78050,   0.78050,   0.78050,   0.78050,   0.78050
   0.00000,   0.87968,   0.87968,   0.87968,   0.00000,   0.87968,   0.87968,   0.00000,   0.00000,   0.87968
   1.00000,   0.00000,   0.00000,   0.00000,   0.91316,   0.91316,   0.91316,   0.91316,   0.91316,   0.91316
   1.00000,   0.00000,   0.07213,   0.07213,   0.00000,   0.07213,   0.07213,   0.00000,   0.07213,   0.07213
   1.00000,   0.27964,   0.27964,   0.27964,   0.27964,   0.27964,   0.27964,   0.00000,   0.00000,   0.00000
   1.00000,   0.81752,   0.81752,   0.00000,   0.81752,   0.81752,   0.00000,   0.81752,   0.81752,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.49389,   0.49389,   0.49389,   0.49389,   0.49389,   0.49389
   1.00000,   0.00000,   0.79433,   0.79433,   0.00000,   0.79433,   0.79433,   0.00000,   0.79433,   0.79433
   1.00000,   0.34857,   0.34857,   0.34857,   0.34857,   0.34857,   0.34857,   0.00000,   0.00000,   0.00000
   1.00000,   0.14403,   0.14403,   0.00000,   0.14403,   0.14403,   0.00000,   0.14403,   0.14403,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.18496,   0.18496,   0.18496,   0.18496,   0.18496,   0.18496
   1.00000,   0.00000,   0.41465,   0.41465,   0.00000,   0.41465,   0.41465,   0.00000,   0.41465,   0.41465
   1.00000,   0.35728,   0.35728,   0.35728,   0.35728,   0.35728,   0.35728,   0.00000,   0.00000,   0.00000
   1.00000,   0.61049,   0.61049,   0.00000,   0.61049,   0.61049,   0.00000,   0.61049,   0.61049,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.08704,   0.08704,   0.08704,   0.08704,   0.08704,   0.08704
   1.00000,   0.00000,   0.96241,   0.96241,   0.00000,   0.96241,   0.96241,   0.00000,   0.96241,   0.96241
   1.00000,   0.02657,   0.02657,   0.02657,   0.02657,   0.02657,   0.02657,   0.00000,   0.00000,   0.00000
   1.00000,   0.14915,   0.14915,   0.00000,   0.14915,   0.14915,   0.00000,   0.14915,   0.14915,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.53407,   0.53407,   0.53407,   0.53407,   0.53407,   0.53407
   1.00000,   0.00000,   0.77989,   0.77989,   0.00000,   0.77989,   0.77989,   0.00000,   0.77989,   0.77989
   1.00000,   0.62848,   0.62848,   0.62848,   0.62848,   0.62848,   0.62848,   0.00000,   0.00000,   0.00000
   1.00000,   0.99404,   0.99404,   0.00000,   0.99404,   0.99404,   0.00000,   0.99404,   0.99404,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.54431,   0.54431,   0.54431,   0.54431,   0.54431,   0.54431
   1.00000,   0.00000,   0.07545,   0.07545,   0.00000,   0.07545,   0.07545,   0.00000,   0.07545,   0.07545
   1.00000,   0.86952,   0.86952,   0.86952,   0.86952,   0.86952,   0.86952,   0.00000,   0.00000,   0.00000
   1.00000,   0.90550,   0.90550,   0.00000,   0.90550,   0.90550,   0.00000,   0.90550,   0.90550,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.26176,   0.26176,   0.26176,   0.26176,   0.26176,   0.26176
   1.00000,   0.00000,   0.37180,   0.37180,   0.00000,   0.37180,   0.37180,   0.00000,   0.37180,   0.37180
   1.00000,   0.63530,   0.63530,   0.63530,   0.63530,   0.63530,   0.63530,   0.00000,   0.00000,   0.00000
   1.00000,   0.62038,   0.62038,   0.00000,   0.62038,   0.62038,   0.00000,   0.62038,   0.62038,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.22501,   0.22501,   0.22501,   0.22501,   0.22501,   0.22501
   1.00000,   0.00000,   0.04024,   0.04024,   0.00000,   0.04024,   0.04024,   0.00000,   0.04024,   0.04024
   1.00000,   0.44606,   0.44606,   0.44606,   0.44606,   0.44606,   0.44606,   0.00000,   0.00000,   0.00000
   1.00000,   0.98881,   0.98881,   0.00000,   0.98881,   0.98881,   0.00000,   0.98881,   0.98881,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.97186,   0.97186,   0.97186,   0.97186,   0.97186,   0.97186
